#Organism Group	Strain	Serovar	Isolate	Create date	Location	Isolation Source	Isolation type	SNP cluster	Min-same	Min-diff	Host	AMR genotypes core	BioSample	K-mer group	Scientific name	Assembly	AST phenotypes	Host Disease	Virulence genotypes	Collection Date	Stress genotypes	Collected by	AMRFinderPlus version	PD Ref Gene Catalog version	AMRFinderPlus analysis type	BioProject	Lat/Lon	N50	Contigs	Length	Library Layout	Platform	Run	SRA Center	SRA Release Date	Species TaxID	Outbreak	Level	AMR genotypes	Method	PFGE Primary Enzyme Pattern	PFGE Secondary Enzyme Pattern	TaxID	WGS Prefix	WGS Accession
Salmonella enterica	PNCS015532	4,[5],12:i:-	PDT000704789.1	2020-03-04T05:13:03Z	Canada	Fluff	environmental/other	PDS000066898.19	6	2	Chicken	blaCMY-2=COMPLETE	SAMN14247349	PDG000000002.2044	Salmonella enterica subsp. enterica serovar 4,[5],12:i:-	GCA_011377845.1			sinH=HMM	2012-07-20	asr=HMM,golS=COMPLETE,golT=COMPLETE	PHAC	3.6.7	2020-01-22.1	COMBINED	PRJNA543337		176866	64	5096163	PAIRED	ILLUMINA	SRR11233936	NML	2020-03-04T02:29:35Z	28901		Contig	blaCMY-2=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE	SKESA v. 2.2			440524	AAPUSQ	AAPUSQ000000000.1
Salmonella enterica	PNCS015551	4,[5],12:i:-	PDT000704790.1	2020-03-04T05:13:03Z	Canada	Fluff	environmental/other	PDS000066898.19	2	0	Chicken		SAMN14247368	PDG000000002.2044	Salmonella enterica subsp. enterica serovar 4,[5],12:i:-	GCA_011377905.1			sinH=HMM	2013-05-14	asr=HMM,golS=COMPLETE,golT=COMPLETE	PHAC	3.6.7	2020-01-22.1	COMBINED	PRJNA543337		178235	66	4950776	PAIRED	ILLUMINA	SRR11233937	NML	2020-03-04T02:29:35Z	28901		Contig	mdsA=COMPLETE,mdsB=COMPLETE	SKESA v. 2.2			440524	AAPUSP	AAPUSP000000000.1
Salmonella enterica	PNCS015526	4,[5],12:i:-	PDT000704797.1	2020-03-04T05:13:05Z	Canada	feces	clinical	PDS000066898.19	0	7	Chicken	blaCMY-2=COMPLETE	SAMN14247343	PDG000000002.2044	Salmonella enterica subsp. enterica serovar 4,[5],12:i:-	GCA_011293875.1			sinH=HMM	2012-04-04	asr=HMM,golS=COMPLETE,golT=COMPLETE	PHAC	3.6.7	2020-01-22.1	COMBINED	PRJNA543337		180820	67	5070824	PAIRED	ILLUMINA	SRR11233944	NML	2020-03-04T02:30:15Z	28901		Contig	blaCMY-2=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE	SKESA v. 2.2			440524	AAPTFN	AAPTFN000000000.1
Salmonella enterica	PNCS015527	4,[5],12:i:-	PDT000704803.1	2020-03-04T05:13:08Z	Canada	spleen	clinical	PDS000066898.19	0	7	Chicken	blaCMY-2=COMPLETE	SAMN14247344	PDG000000002.2044	Salmonella enterica subsp. enterica serovar 4,[5],12:i:-	GCA_011293895.1			sinH=HMM	2012-04-04	asr=HMM,golS=COMPLETE,golT=COMPLETE	PHAC	3.6.7	2020-01-22.1	COMBINED	PRJNA543337		177025	68	5027696	PAIRED	ILLUMINA	SRR11233950	NML	2020-03-04T02:30:15Z	28901		Contig	blaCMY-2=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE	SKESA v. 2.2			440524	AAPTFP	AAPTFP000000000.1
Salmonella enterica	PNCS015547	4,[5],12:i:-	PDT000704814.1	2020-03-04T05:13:14Z	Canada	Environment Swab	environmental/other	PDS000066898.19	20	16	Chicken		SAMN14247364	PDG000000002.2044	Salmonella enterica subsp. enterica serovar 4,[5],12:i:-	GCA_011294095.1			sinH=HMM	2013-03-19	asr=HMM,golS=COMPLETE,golT=COMPLETE	PHAC	3.6.7	2020-01-22.1	COMBINED	PRJNA543337		213450	63	4976987	PAIRED	ILLUMINA	SRR11233961	NML	2020-03-04T02:30:15Z	28901		Contig	mdsA=COMPLETE,mdsB=COMPLETE	SKESA v. 2.2			440524	AAPTFR	AAPTFR000000000.1
Salmonella enterica	PNCS015555	4,[5],12:i:-	PDT000704817.1	2020-03-04T05:13:15Z	Canada	Pooled Feces	clinical	PDS000066898.19	2	0	Chicken		SAMN14247372	PDG000000002.2044	Salmonella enterica subsp. enterica serovar 4,[5],12:i:-	GCA_011378245.1			sinH=HMM	2013-05-27	asr=HMM,golS=COMPLETE,golT=COMPLETE	PHAC	3.6.7	2020-01-22.1	COMBINED	PRJNA543337		225317	63	4958228	PAIRED	ILLUMINA	SRR11233964	NML	2020-03-04T02:30:14Z	28901		Contig	mdsA=COMPLETE,mdsB=COMPLETE	SKESA v. 2.2			440524	AAPUTA	AAPUTA000000000.1
Salmonella enterica	PNCS015586	4,[5],12:i:-	PDT000704842.1	2020-03-04T05:13:23Z	Canada	Rinse	clinical	PDS000066898.19	5	5	Chicken		SAMN14247648	PDG000000002.2044	Salmonella enterica subsp. enterica serovar 4,[5],12:i:-	GCA_011293515.1			sinH=HMM	2013-09-05	asr=HMM,golS=COMPLETE,golT=COMPLETE	PHAC	3.6.7	2020-01-22.1	COMBINED	PRJNA543337		178172	58	4919432	PAIRED	ILLUMINA	SRR11234020	NML	2020-03-04T02:56:27Z	28901		Contig	mdsA=COMPLETE,mdsB=COMPLETE	SKESA v. 2.2			440524	AAPTEE	AAPTEE000000000.1
Salmonella enterica	L-3284	4,[5],12:i:-	PDT000894927.1	2020-11-21T20:21:05Z	Japan		environmental/other	PDS000066898.19	27	25	Gallus gallus		SAMD00097482	PDG000000002.2044	Salmonella enterica subsp. enterica serovar 4,[5],12:i:-	GCA_015649625.1			sinH=COMPLETE	2001	asr=HMM,golS=COMPLETE,golT=COMPLETE		3.9.3	2020-11-09.1	COMBINED	PRJDB6430		119095	107	4769767	PAIRED	ILLUMINA	DRR106994	NIID	2017-12-21T21:59:17Z	28901		Contig	mdsA=COMPLETE,mdsB=COMPLETE	SKESA v. 2.2			440524	DACNYO	DACNYO000000000.1
Salmonella enterica	L-4218	4,[5],12:i:-	PDT000894928.1	2020-11-21T20:21:06Z	Japan		environmental/other	PDS000066898.19	8	13	Gallus gallus		SAMD00097483	PDG000000002.2044	Salmonella enterica subsp. enterica serovar 4,[5],12:i:-	GCA_015649645.1			sinH=COMPLETE	2002	asr=HMM,golS=COMPLETE,golT=COMPLETE		3.9.3	2020-11-09.1	COMBINED	PRJDB6430		213485	65	4827031	PAIRED	ILLUMINA	DRR106997	NIID	2017-12-21T21:59:17Z	28901		Contig	mdsA=COMPLETE,mdsB=COMPLETE	SKESA v. 2.2			440524	DACNYJ	DACNYJ000000000.1
Salmonella enterica	L-3761	4,[5],12:i:-	PDT000894929.1	2020-11-21T20:21:06Z	Japan		environmental/other	PDS000066898.19	8	17	Gallus gallus		SAMD00097484	PDG000000002.2044	Salmonella enterica subsp. enterica serovar 4,[5],12:i:-	GCA_015649425.1			sinH=COMPLETE	2004	asr=HMM,golS=COMPLETE,golT=COMPLETE		3.9.3	2020-11-09.1	COMBINED	PRJDB6430		184850	76	5104540	PAIRED	ILLUMINA	DRR106998	NIID	2017-12-21T21:59:17Z	28901		Contig	mdsA=COMPLETE,mdsB=COMPLETE	SKESA v. 2.2			440524	DACNYP	DACNYP000000000.1
Salmonella enterica	L-4205	4,[5],12:i:-	PDT000894931.1	2020-11-21T20:21:07Z	Japan		environmental/other	PDS000066898.19	8	13	Gallus gallus		SAMD00097486	PDG000000002.2044	Salmonella enterica subsp. enterica serovar 4,[5],12:i:-	GCA_015649665.1			sinH=COMPLETE	2008	asr=HMM,golS=COMPLETE,golT=COMPLETE		3.9.3	2020-11-09.1	COMBINED	PRJDB6430		177220	87	4805726	PAIRED	ILLUMINA	DRR107002	NIID	2017-12-21T21:59:17Z	28901		Contig	mdsA=COMPLETE,mdsB=COMPLETE	SKESA v. 2.2			440524	DACNYM	DACNYM000000000.1
Salmonella enterica	VA-WGS-00278	Infantis	PDT000038660.3	2015-02-10T20:10:46Z	USA:VA	chicken	environmental/other	PDS000027077.150	0	0	Gallus gallus		SAMN02887156	PDG000000002.2044	Salmonella enterica subsp. enterica serovar Infantis	GCA_008070535.1				2014-04-24	arsR=COMPLETE,asr=HMM,golS=COMPLETE,golT=COMPLETE	VA	3.6.7	2020-01-06.1	COMBINED	PRJNA219491		269486	34	4647110	PAIRED	ILLUMINA	SRR1573090	CFSAN	2014-09-10T19:18:09Z	28901		Contig	mdsA=COMPLETE,mdsB=COMPLETE	SKESA v. 2.2			595	AAJNQK	AAJNQK000000000.1
Salmonella enterica	VA-WGS-00279	Infantis	PDT000038662.3	2015-02-10T20:10:46Z	USA:VA	chicken	environmental/other	PDS000027077.150	0	0	Gallus gallus		SAMN02887157	PDG000000002.2044	Salmonella enterica subsp. enterica serovar Infantis	GCA_008067535.1				2014-04-25	arsR=COMPLETE,asr=HMM,golS=COMPLETE,golT=COMPLETE	VA	3.6.7	2020-01-06.1	COMBINED	PRJNA219491		219459	37	4644728	PAIRED	ILLUMINA	SRR1573130	CFSAN	2014-09-10T19:20:09Z	28901		Contig	mdsA=COMPLETE,mdsB=COMPLETE	SKESA v. 2.2			595	AAJNQW	AAJNQW000000000.1
Salmonella enterica	CFSAN035136	Enteritidis	PDT000125596.2	2016-04-15T23:10:58Z	Chile:Rancagua	feces	environmental/other	PDS000073619.8	2	21	Gallus gallus domesticus	tet(B)=COMPLETE	SAMN03800239	PDG000000002.2044	Salmonella enterica subsp. enterica serovar Enteritidis	GCA_008855585.1				2013	arsA=COMPLETE,arsB=COMPLETE,arsC=COMPLETE,arsD=COMPLETE,arsR=COMPLETE,asr=HMM,golS=COMPLETE,golT=COMPLETE,merA=HMM,merC=COMPLETE,merD=HMM,merE=HMM,merP=COMPLETE,merR=COMPLETE,merT=COMPLETE,pcoA=COMPLETE,pcoC=COMPLETE,pcoD=COMPLETE,pcoR=COMPLETE,pcoS=COMPLETE,silA=COMPLETE,silB=COMPLETE,silC=COMPLETE,silE=COMPLETE,silF=COMPLETE,silP=COMPLETE,silR=COMPLETE,silS=COMPLETE	Universidad Andres Bello	3.6.7	2020-01-06.1	COMBINED	PRJNA186035		75343	137	4897440	PAIRED	ILLUMINA	SRR3394950	CFSAN	2016-04-15T22:22:27Z	28901		Contig	mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE	SKESA v. 2.2			149539	AALJXJ	AALJXJ000000000.1
Salmonella enterica	CFSAN035137	Enteritidis	PDT000125605.2	2016-04-15T23:10:58Z	Chile:Rancagua	feces	environmental/other	PDS000073619.8	1	19	Gallus gallus domesticus	tet(B)=COMPLETE	SAMN03800240	PDG000000002.2044	Salmonella enterica subsp. enterica serovar Enteritidis	GCA_008855705.1				2013	arsA=COMPLETE,arsB=COMPLETE,arsC=COMPLETE,arsD=COMPLETE,arsR=COMPLETE,asr=HMM,golS=COMPLETE,golT=COMPLETE,merA=HMM,merC=COMPLETE,merD=HMM,merE=HMM,merP=COMPLETE,merR=COMPLETE,merT=COMPLETE,pcoA=COMPLETE,pcoC=COMPLETE,pcoD=COMPLETE,pcoR=COMPLETE,pcoS=COMPLETE,silA=COMPLETE,silB=COMPLETE,silC=COMPLETE,silE=COMPLETE,silF=COMPLETE,silP=COMPLETE,silR=COMPLETE,silS=COMPLETE	Universidad Andres Bello	3.6.7	2020-01-06.1	COMBINED	PRJNA186035		223033	63	4928083	PAIRED	ILLUMINA	SRR3394959	CFSAN	2016-04-15T22:24:34Z	28901		Contig	mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE	SKESA v. 2.2			149539	AALJXK	AALJXK000000000.1
Salmonella enterica		Typhimurium	PDT000435952.1	2019-01-12T21:53:36Z	United Kingdom		environmental/other	PDS000073619.8	17	12	Gallus gallus	tet(B)=COMPLETE	SAMEA104410935	PDG000000002.2044	Salmonella enterica subsp. enterica serovar Typhimurium	GCA_010189745.1			sinH=HMM	2014	arsA=COMPLETE,arsB=COMPLETE,arsC=COMPLETE,arsD=COMPLETE,arsR=COMPLETE,asr=HMM,golS=COMPLETE,golT=COMPLETE,merA=HMM,merC=COMPLETE,merD=HMM,merE=HMM,merP=COMPLETE,merR=COMPLETE,merT=COMPLETE,pcoA=COMPLETE,pcoC=COMPLETE,pcoD=COMPLETE,pcoR=COMPLETE,pcoS=COMPLETE,silA=COMPLETE,silB=COMPLETE,silC=COMPLETE,silE=COMPLETE,silF=COMPLETE,silP=COMPLETE,silR=COMPLETE,silS=COMPLETE	APHA	3.6.7	2020-01-22.1	COMBINED	PRJEB18442		238053	67	4882082	PAIRED	ILLUMINA	ERR2208752	ANIMAL AND PLANT HEALTH AGENCY (APHA)	2018-12-02T17:45:28Z	28901		Contig	mdsA=COMPLETE,mdsB=COMPLETE,tet(B)=COMPLETE	SKESA v. 2.2			90371	DAANDL	DAANDL000000000.1
Salmonella enterica		4,12_i_-	PDT000436013.1	2019-01-12T21:53:47Z	United Kingdom		environmental/other	PDS000073619.8	19	10	Gallus gallus	aac(3)-IV=COMPLETE,aadA1=COMPLETE,aph(3'')-Ib=COMPLETE,aph(4)-Ia=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,dfrA1=COMPLETE,mph(B)=COMPLETE,sul1=COMPLETE,sul2=COMPLETE,tet(B)=COMPLETE	SAMEA104411050	PDG000000002.2044	Salmonella enterica subsp. enterica serovar Typhimurium	GCA_010190105.1			sinH=HMM	2015	arsA=COMPLETE,arsB=COMPLETE,arsC=COMPLETE,arsD=COMPLETE,arsR=COMPLETE,asr=HMM,golS=COMPLETE,golT=COMPLETE,merA=HMM,merC=COMPLETE,merD=HMM,merE=HMM,merR=COMPLETE,merT=COMPLETE,pcoA=COMPLETE,pcoC=COMPLETE,pcoD=COMPLETE,pcoR=COMPLETE,pcoS=COMPLETE,qacEdelta1=COMPLETE,silA=COMPLETE,silB=COMPLETE,silC=COMPLETE,silC=PARTIAL_END_OF_CONTIG,silE=COMPLETE,silF=COMPLETE,silR=COMPLETE,silS=COMPLETE,terD=COMPLETE,terW=COMPLETE,terZ=COMPLETE	APHA	3.6.7	2020-01-22.1	COMBINED	PRJEB18442		184322	91	5125188	PAIRED	ILLUMINA	ERR2208813	ANIMAL AND PLANT HEALTH AGENCY (APHA)	2018-12-02T17:45:29Z	28901		Contig	aac(3)-IV=COMPLETE,aadA1=COMPLETE,aph(3'')-Ib=COMPLETE,aph(4)-Ia=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,dfrA1=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,mph(B)=COMPLETE,sul1=COMPLETE,sul2=COMPLETE,tet(B)=COMPLETE	SKESA v. 2.2			90371	DAANGJ	DAANGJ000000000.1
Salmonella enterica	CS109	Typhimurium	PDT000447907.1	2019-01-23T00:06:26Z	Taiwan	Liver, Intestinal	clinical	PDS000073619.8	2	8	Chicken	aac(3)-IV=COMPLETE,aph(3'')-Ib=COMPLETE,aph(4)-Ia=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,bleO=COMPLETE,floR=COMPLETE,oqxA=COMPLETE,oqxB=COMPLETE,sul2=COMPLETE,tet(B)=COMPLETE	SAMN10425133	PDG000000002.2044	Salmonella enterica	GCA_010255835.1		not collected	sinH=HMM	2011	arsA=COMPLETE,arsB=COMPLETE,arsC=COMPLETE,arsD=COMPLETE,arsR=COMPLETE,asr=HMM,golS=COMPLETE,golT=COMPLETE,merA=HMM,merC=COMPLETE,merD=HMM,merE=HMM,merP=COMPLETE,merR=COMPLETE,merT=COMPLETE,pcoA=COMPLETE,pcoC=COMPLETE,pcoD=COMPLETE,pcoR=COMPLETE,pcoS=COMPLETE,silA=COMPLETE,silB=COMPLETE,silC=COMPLETE,silE=COMPLETE,silF=COMPLETE,silP=COMPLETE,silR=COMPLETE,silS=COMPLETE	NCYU_Kao	3.6.7	2020-01-22.1	COMBINED	PRJNA478278	not collected	319026	53	5018527	PAIRED	ILLUMINA	SRR8189384	CENTERS FOR DISEASE CONTROL, TAIWAN	2018-11-15T07:41:14Z	28901		Contig	aac(3)-IV=COMPLETE,aph(3'')-Ib=COMPLETE,aph(4)-Ia=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,bleO=COMPLETE,floR=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,oqxA=COMPLETE,oqxB=COMPLETE,sul2=COMPLETE,tet(B)=COMPLETE	SKESA v. 2.2			28901	DAAQEL	DAAQEL000000000.1
Salmonella enterica	LB-14	Typhimurium	PDT000894966.1	2020-11-21T20:21:22Z	Italy		environmental/other	PDS000073619.8	12	19	Gallus gallus	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,gyrA_D87N=POINT,sul2=COMPLETE,tet(B)=COMPLETE	SAMD00097521	PDG000000002.2044	Salmonella enterica subsp. enterica serovar Typhimurium	GCA_015649165.1			sinH=COMPLETE	2011	asr=HMM,golS=COMPLETE,golT=COMPLETE,merA=HMM,merC=COMPLETE,merD=HMM,merE=HMM,merP=COMPLETE,merR=COMPLETE,merT=COMPLETE		3.9.3	2020-11-09.1	COMBINED	PRJDB6430		195942	88	4944037	PAIRED	ILLUMINA	DRR107073	NIID	2017-12-21T21:59:17Z	28901		Contig	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,gyrA_D87N=POINT,mdsA=COMPLETE,mdsB=COMPLETE,sul2=COMPLETE,tet(B)=COMPLETE	SKESA v. 2.2			90371	DACNWY	DACNWY000000000.1
Salmonella enterica	LB-21	4,[5],12:i:-	PDT000894967.1	2020-11-21T20:21:22Z	Italy		environmental/other	PDS000073619.8	13	20	Gallus gallus	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,sul2=COMPLETE,tet(B)=COMPLETE	SAMD00097522	PDG000000002.2044	Salmonella enterica subsp. enterica serovar 4,[5],12:i:-	GCA_015649225.1			sinH=COMPLETE	2012	arsA=COMPLETE,arsB=COMPLETE,arsC=COMPLETE,arsD=COMPLETE,arsR=COMPLETE,asr=HMM,golS=COMPLETE,golT=COMPLETE,pcoA=COMPLETE,pcoC=COMPLETE,pcoD=COMPLETE,pcoR=COMPLETE,pcoS=COMPLETE,silA=COMPLETE,silB=COMPLETE,silC=COMPLETE,silE=COMPLETE,silF=COMPLETE,silP=COMPLETE,silR=COMPLETE,silS=COMPLETE		3.9.3	2020-11-09.1	COMBINED	PRJDB6430		260827	81	4900304	PAIRED	ILLUMINA	DRR107074	NIID	2017-12-21T21:59:17Z	28901		Contig	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,sul2=COMPLETE,tet(B)=COMPLETE	SKESA v. 2.2			440524	DACNWX	DACNWX000000000.1
Salmonella enterica	CFSAN005942	Enteritidis	PDT000002940.3	2015-12-12T05:21:30Z		chicken	environmental/other	PDS000004720.163	2	10	Gallus gallus		SAMN02368126	PDG000000002.2044	Salmonella enterica subsp. enterica serovar Enteritidis	GCA_010666105.1				2006	asr=HMM,golS=COMPLETE,golT=COMPLETE	FDA	3.6.7	2020-01-22.1	COMBINED	PRJNA203445		227648	47	4689223	PAIRED	ILLUMINA	SRR1122559	UCD-100K	2015-07-22T21:11:10Z	28901		Contig	mdsA=COMPLETE,mdsB=COMPLETE	SKESA v. 2.2			149539	DAATBG	DAATBG000000000.1
Salmonella enterica	SAL3378	Enteritidis	PDT000002945.3	2015-12-12T15:21:44Z		chicken	environmental/other	PDS000004720.163	8	11	Gallus gallus		SAMN02368137	PDG000000002.2044	Salmonella enterica subsp. enterica serovar Enteritidis	GCA_010457165.1				2003	asr=HMM,golS=COMPLETE,golT=COMPLETE	FDA	3.6.7	2020-01-22.1	COMBINED	PRJNA203445		204920	46	4667164	PAIRED	ILLUMINA	SRR1122553	UCD-100K	2015-07-22T21:11:07Z	28901		Contig	mdsA=COMPLETE,mdsB=COMPLETE	SKESA v. 2.2			149539	DAARNN	DAARNN000000000.1
Salmonella enterica	ABBSB1004-1	Enteritidis	PDT000061438.1	2015-04-20T14:02:31Z	Canada: British Columbia, Fraser Valley	fecal material	environmental/other	PDS000004720.163	2	10	Gallus gallus domesticus		SAMN03293342	PDG000000002.2044	Salmonella enterica subsp. enterica serovar Enteritidis	GCA_000973935.1			sinH=PARTIAL	2006-05-09	asr=HMM,golS=COMPLETE,golT=COMPLETE	British Columbia Ministry of Agriculture, Abbotsford Agriculture Centre, Abbotsford BC, Canada	3.8.4	2020-09-30.1	COMBINED	PRJNA273513		152995	70	4691643						28901		Scaffold	mdsA=COMPLETE,mdsB=COMPLETE	Velvet v. 1.2.08			149539	LAOY	LAOY00000000.1
Salmonella enterica	ABB07-SB3071	Enteritidis	PDT000061445.1	2015-04-20T14:03:10Z	Canada: British Columbia, Fraser Valley	fecal material	environmental/other	PDS000004720.163	3	11	Gallus gallus domesticus		SAMN03293343	PDG000000002.2044	Salmonella enterica subsp. enterica serovar Enteritidis	GCA_000974045.1			sinH=PARTIAL	2005-06-28	asr=HMM,golS=COMPLETE,golT=COMPLETE	British Columbia Ministry of Agriculture, Abbotsford Agriculture Centre, Abbotsford BC, Canada	3.8.4	2020-09-30.1	COMBINED	PRJNA273513		161560	61	4701337						28901		Scaffold	mdsA=COMPLETE,mdsB=COMPLETE	Velvet v. 1.2.08			149539	LAOU	LAOU00000000.1
Salmonella enterica	3180	Enteritidis	PDT000469473.1	2019-02-26T05:22:27Z	Canada:British Columbia Fraser Valley	fecal material	environmental/other	PDS000004720.163	6	14	broiler chicken		SAMN10887002	PDG000000002.2044	Salmonella enterica subsp. enterica serovar Enteritidis	GCA_004298865.1				2006-05-09	asr=HMM,golS=COMPLETE,golT=COMPLETE	Moussa Diarra	3.6.7	2020-01-22.1	COMBINED	PRJNA521409	49.3764 N 121.8159 W	361020	23	4688366						28901		Contig	mdsA=COMPLETE,mdsB=COMPLETE	SPAdes v. 3.9.0			149539	SIIX	SIIX00000000.1
Salmonella enterica	3348	Enteritidis	PDT000471888.1	2019-02-28T04:28:30Z	Canada:British Columbia Fraser Valley	fecal material	environmental/other	PDS000004720.163	1	12	broiler chicken		SAMN10887006	PDG000000002.2044	Salmonella enterica subsp. enterica serovar Enteritidis	GCA_004309005.1				2005-06-28	asr=HMM,golS=COMPLETE,golT=COMPLETE	Moussa Diarra	3.6.7	2020-01-22.1	COMBINED	PRJNA521409	49.3764 N 121.8159 W	478484	21	4632831						28901		Contig	mdsA=COMPLETE,mdsB=COMPLETE	SPAdes v. 3.9.0			149539	SIFR	SIFR00000000.1
Salmonella enterica	3346	Enteritidis	PDT000471902.1	2019-02-28T04:32:42Z	Canada:British Columbia Fraser Valley	fecal material	environmental/other	PDS000004720.163	4	13	broiler chicken		SAMN10887005	PDG000000002.2044	Salmonella enterica subsp. enterica serovar Enteritidis	GCA_004309295.1				2005-06-28	asr=HMM,golS=COMPLETE,golT=COMPLETE	Moussa Diarra	3.6.7	2020-01-22.1	COMBINED	PRJNA521409	49.3764 N 121.8159 W	490490	19	4691378						28901		Contig	mdsA=COMPLETE,mdsB=COMPLETE	SPAdes v. 3.9.0			149539	SIFS	SIFS00000000.1
Salmonella enterica	3352	Hadar	PDT000471914.1	2019-02-28T04:35:55Z	Canada:British Columbia Fraser Valley	fecal material	environmental/other	PDS000004720.163	1	11	broiler chicken		SAMN10887023	PDG000000002.2044	Salmonella enterica subsp. enterica serovar Hadar	GCA_004309565.1				2006-06-20	asr=HMM,golS=COMPLETE,golT=COMPLETE	Moussa Diarra	3.6.7	2020-01-22.1	COMBINED	PRJNA521409	49.3764 N 121.8159 W	490199	21	4688948						28901		Contig	mdsA=COMPLETE,mdsB=COMPLETE	SPAdes v. 3.9.0			149385	SIFG	SIFG00000000.1
Salmonella enterica	3169	Enteritidis	PDT000473863.1	2019-03-01T18:43:28Z	Canada:British Columbia Fraser Valley	fecal material	environmental/other	PDS000004720.163	2	10	broiler chicken		SAMN10887001	PDG000000002.2044	Salmonella enterica subsp. enterica serovar Enteritidis	GCA_004321645.1				2006-05-09	asr=HMM,golS=COMPLETE,golT=COMPLETE	Moussa Diarra	3.6.7	2020-01-22.1	COMBINED	PRJNA521409	49.3764 N 121.8159 W	406369	23	4688210						28901		Contig	mdsA=COMPLETE,mdsB=COMPLETE	SPAdes v. 3.9.0			149539	SIIY	SIIY00000000.1
Salmonella enterica	MDH-2013-00167	Thompson	PDT000002114.3	2015-02-11T17:10:02Z	USA:MN	chicks feces	environmental/other	PDS000032705.521	3	1	chicken		SAMN02378172	PDG000000002.2044	Salmonella enterica subsp. enterica serovar Thompson						golS=COMPLETE,golT=COMPLETE	MDH - Minnesota Department of Health	3.2.3	2019-10-30.1	NUCLEOTIDE	PRJNA215333		313652	35	4788299	PAIRED	ILLUMINA	SRR1067667	CFSAN	2014-01-02T20:11:07Z	28901	1205MLJP6-1		mdsA=COMPLETE,mdsB=COMPLETE		JP6X01.0569		600		
Salmonella enterica	BCW_2092	6,7:k:-	PDT000194765.1	2017-03-17T14:25:08Z	USA: California	chicken breast	environmental/other	PDS000032705.521	0	9	Gallus gallus		SAMN02367902	PDG000000002.2044	Salmonella enterica subsp. enterica serovar 6,7:k:-	GCA_002031785.1			sinH=HMM	2010	arsD=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE	FDA	3.8.4	2020-06-11.1	COMBINED	PRJNA203445		237667	54	4709630						28901		Contig	mdsA=COMPLETE,mdsB=COMPLETE	SPAdes v. 3.9.0			1192779	MXHO	MXHO00000000.1
Salmonella enterica	CFSAN005967	Enteritidis	PDT000002347.3	2015-12-17T20:24:37Z		chicken	environmental/other	PDS000065992.96	6	6	Gallus gallus		SAMN02368144	PDG000000002.2044	Salmonella enterica subsp. enterica serovar Enteritidis	GCA_010532635.1				2009	asr=HMM,golS=COMPLETE,golT=COMPLETE	FDA	3.6.7	2020-01-22.1	COMBINED	PRJNA203445		349710	37	4724093	PAIRED	ILLUMINA	SRR1060529	UCD-100K	2015-07-22T21:10:24Z	28901		Contig	mdsA=COMPLETE,mdsB=COMPLETE	SKESA v. 2.2			149539	DAASAD	DAASAD000000000.1
Salmonella enterica	CFSAN005971	Enteritidis	PDT000002350.3	2015-12-17T20:24:37Z		chicken	environmental/other	PDS000065992.96	3	1	Gallus gallus		SAMN02368148	PDG000000002.2044	Salmonella enterica subsp. enterica serovar Enteritidis	GCA_010714735.1				2010	asr=HMM,golS=COMPLETE,golT=COMPLETE	FDA	3.6.7	2020-01-22.1	COMBINED	PRJNA203445		44424	201	4747588	PAIRED	ILLUMINA	SRR1060526	UCD-100K	2015-07-22T21:10:27Z	28901		Contig	mdsA=COMPLETE,mdsB=COMPLETE	SKESA v. 2.2			149539	DAATGF	DAATGF000000000.1
Salmonella enterica	CFSAN005840	Enteritidis	PDT000002658.3	2015-12-15T19:21:06Z		chicken	environmental/other	PDS000065992.96	0	3	Gallus gallus		SAMN02368065	PDG000000002.2044	Salmonella enterica subsp. enterica serovar Enteritidis	GCA_010492215.1				2007	asr=HMM,golS=COMPLETE,golT=COMPLETE	FDA	3.6.7	2020-01-22.1	COMBINED	PRJNA203445		226178	47	4722101	PAIRED	ILLUMINA	SRR1106565	UCD-100K	2015-07-22T21:08:40Z	28901		Contig	mdsA=COMPLETE,mdsB=COMPLETE	SKESA v. 2.2			149539	DAARTC	DAARTC000000000.1
